Description	Outer_Iteration	Inner_Iteration	Algorithm	Features
null	5	1	/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	Discrete6_B,Discrete10_B,Discrete5_B,Discrete9_B,Numeric15,Numeric16,Discrete7_B,Discrete8_B,Numeric19,Numeric2,Numeric11,Numeric13,Discrete4_B,Numeric6,Numeric12,Numeric4,Numeric14,Numeric18,Discrete3_C,Numeric7,Numeric9,Discrete10_C,Discrete9_C,Numeric5,Numeric3,Discrete7_C,Numeric1,Numeric17,Numeric20,Discrete6_C,Numeric10,Discrete1_C,Discrete5_C,Discrete1_B,Discrete4_C,Discrete2_C,Numeric8,Discrete8_C,Discrete2_B,Discrete3_B
null	5	1	/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	Numeric9,Discrete6_B,Discrete5_C,Numeric8,Discrete6_C,Discrete7_B,Discrete7_C,Discrete8_B,Discrete8_C,Discrete5_B,Discrete4_C,Discrete4_B,Discrete1_C,Discrete10_C,Discrete1_B,Discrete2_B,Discrete3_C,Discrete2_C,Discrete3_B,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	5	1	/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	Discrete6_B,Discrete5_B,Discrete6_C,Numeric16,Numeric1,Discrete8_C,Discrete3_B,Numeric19,Numeric8,Numeric14,Discrete9_B,Discrete10_C,Numeric15,Discrete1_B,Discrete2_C,Numeric3,Numeric4,Numeric20,Discrete7_C,Numeric7,Discrete5_C,Numeric13,Discrete3_C,Numeric9,Discrete2_B,Discrete8_B,Numeric6,Numeric18,Discrete7_B,Numeric2,Discrete10_B,Discrete4_B,Numeric11,Discrete1_C,Numeric17,Discrete9_C,Numeric12,Discrete4_C,Numeric5,Numeric10
null	5	1	/AlgorithmScripts/FeatureSelection/tsv/mlr/randomForestSRC.rfsrc/default	Numeric11,Discrete5_B,Numeric19,Discrete6_B,Discrete6_C,Discrete7_B,Numeric12,Discrete4_B,Discrete7_C,Discrete9_B,Numeric9,Discrete4_C,Discrete2_C,Numeric13,Discrete9_C,Numeric6,Discrete8_C,Numeric17,Discrete1_C,Discrete10_C,Discrete1_B,Numeric18,Numeric16,Numeric7,Discrete5_C,Discrete3_C,Numeric20,Numeric4,Discrete2_B,Numeric2,Discrete10_B,Discrete8_B,Numeric5,Numeric14,Numeric8,Numeric15,Discrete3_B,Numeric1,Numeric3,Numeric10
null	5	1	/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	Discrete10_B,Discrete6_C,Numeric3,Discrete7_C,Numeric15,Discrete7_B,Discrete2_C,Numeric1,Numeric8,Numeric10,Discrete9_C,Discrete4_B,Discrete2_B,Discrete6_B,Numeric7,Numeric5,Numeric18,Numeric4,Discrete10_C,Discrete8_B,Numeric6,Numeric2,Numeric12,Discrete9_B,Discrete1_B,Numeric19,Numeric13,Discrete5_B,Numeric11,Numeric16,Numeric9,Discrete5_C,Discrete4_C,Discrete3_C,Numeric17,Discrete1_C,Discrete8_C,Discrete3_B,Numeric14,Numeric20
null	5	1	/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	Numeric19,Numeric3,Numeric4,Numeric5,Numeric16,Numeric18,Numeric2,Numeric6,Numeric11,Numeric14,Numeric20,Numeric8,Numeric1,Numeric10,Numeric15,Numeric7,Numeric12,Numeric13,Numeric17,Numeric9,Discrete1_B,Discrete3_B,Discrete5_B,Discrete6_B,Discrete2_B,Discrete4_B,Discrete6_C,Discrete8_B,Discrete10_B,Discrete7_B,Discrete8_C,Discrete9_B,Discrete10_C,Discrete2_C,Discrete4_C,Discrete7_C,Discrete1_C,Discrete3_C,Discrete5_C,Discrete9_C
null	5	1	/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	Discrete8_C,Discrete10_C,Discrete5_B,Discrete6_B,Discrete1_C,Discrete9_B,Numeric14,Numeric7,Discrete3_B,Numeric16,Numeric19,Numeric8,Discrete10_B,Discrete4_B,Discrete5_C,Numeric1,Discrete1_B,Discrete2_B,Discrete7_C,Discrete8_B,Numeric12,Numeric3,Numeric6,Numeric9,Discrete2_C,Discrete3_C,Numeric20,Numeric4,Discrete6_C,Numeric13,Numeric15,Numeric18,Discrete4_C,Numeric11,Numeric17,Numeric5,Discrete7_B,Discrete9_C,Numeric10,Numeric2
null	5	2	/AlgorithmScripts/FeatureSelection/arff/weka/Correlation/default	Discrete8_C,Discrete5_B,Discrete6_C,Numeric2,Discrete6_B,Numeric18,Numeric17,Discrete8_B,Discrete3_B,Numeric15,Numeric8,Discrete1_B,Numeric1,Discrete7_B,Numeric19,Discrete1_C,Numeric12,Discrete3_C,Discrete10_C,Numeric3,Discrete2_B,Discrete4_C,Discrete2_C,Discrete4_B,Numeric7,Discrete5_C,Numeric6,Numeric9,Numeric10,Numeric13,Discrete10_B,Numeric14,Discrete7_C,Discrete9_C,Numeric4,Numeric11,Discrete9_B,Numeric5,Numeric16,Numeric20
null	5	2	/AlgorithmScripts/FeatureSelection/arff/weka/GainRatio/default	Discrete8_C,Discrete5_C,Numeric9,Discrete6_C,Discrete6_B,Discrete7_B,Numeric8,Discrete7_C,Discrete8_B,Discrete5_B,Discrete4_C,Discrete4_B,Discrete1_C,Discrete10_C,Discrete1_B,Discrete2_B,Discrete3_C,Discrete2_C,Discrete3_B,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	5	2	/AlgorithmScripts/FeatureSelection/arff/weka/OneR/default	Numeric8,Discrete5_B,Numeric3,Discrete6_B,Numeric13,Discrete8_C,Discrete8_B,Discrete6_C,Numeric12,Discrete3_B,Numeric15,Numeric4,Numeric11,Discrete3_C,Numeric10,Discrete7_B,Discrete1_B,Discrete10_C,Numeric18,Discrete4_B,Discrete1_C,Numeric7,Discrete4_C,Discrete5_C,Discrete7_C,Discrete2_B,Discrete2_C,Numeric9,Discrete9_C,Numeric20,Discrete10_B,Numeric1,Numeric16,Numeric6,Discrete9_B,Numeric5,Numeric2,Numeric14,Numeric17,Numeric19
null	5	2	/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	Discrete10_B,Discrete6_B,Discrete8_C,Discrete7_B,Numeric18,Numeric13,Numeric11,Discrete5_B,Numeric2,Numeric19,Numeric20,Numeric12,Discrete3_C,Discrete6_C,Numeric17,Numeric9,Discrete1_B,Numeric3,Numeric16,Discrete2_B,Discrete7_C,Numeric15,Numeric7,Discrete10_C,Discrete2_C,Numeric6,Numeric4,Discrete1_C,Discrete8_B,Numeric5,Numeric14,Discrete4_C,Discrete9_C,Numeric8,Discrete3_B,Numeric10,Numeric1,Discrete5_C,Discrete9_B,Discrete4_B
null	5	2	/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	Discrete8_C,Discrete5_C,Numeric9,Discrete6_C,Discrete6_B,Discrete7_B,Numeric8,Discrete7_C,Discrete8_B,Discrete5_B,Discrete4_C,Discrete4_B,Discrete1_C,Discrete10_C,Discrete1_B,Discrete2_B,Discrete3_C,Discrete2_C,Discrete3_B,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	5	2	/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	Discrete8_C,Discrete5_B,Discrete6_C,Discrete6_B,Numeric2,Discrete8_B,Numeric17,Numeric18,Numeric15,Discrete3_B,Numeric3,Numeric19,Discrete1_B,Numeric1,Discrete7_B,Numeric12,Discrete1_C,Discrete3_C,Numeric6,Discrete10_C,Discrete2_B,Discrete4_C,Numeric8,Discrete2_C,Discrete4_B,Discrete5_C,Numeric7,Numeric10,Discrete10_B,Numeric5,Discrete7_C,Discrete9_C,Numeric14,Numeric9,Numeric11,Numeric13,Discrete9_B,Numeric16,Numeric4,Numeric20
null	5	2	/AlgorithmScripts/FeatureSelection/tsv/mlr/randomForestSRC.rfsrc/default	Discrete8_C,Numeric17,Discrete5_B,Discrete2_B,Numeric8,Numeric7,Numeric14,Numeric15,Numeric3,Discrete6_C,Discrete8_B,Numeric13,Numeric19,Discrete4_C,Discrete3_C,Discrete1_B,Discrete7_C,Discrete9_C,Numeric6,Discrete5_C,Discrete1_C,Discrete10_C,Discrete2_C,Discrete10_B,Discrete6_B,Discrete9_B,Numeric20,Numeric16,Discrete4_B,Numeric12,Numeric2,Numeric9,Numeric5,Discrete7_B,Discrete3_B,Numeric1,Numeric10,Numeric11,Numeric18,Numeric4
null	5	2	/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	Discrete1_C,Numeric8,Numeric12,Discrete10_B,Numeric15,Numeric17,Discrete3_C,Discrete2_C,Discrete7_B,Numeric10,Discrete2_B,Numeric3,Discrete8_C,Numeric1,Numeric13,Discrete5_B,Numeric7,Discrete6_C,Discrete9_C,Discrete4_B,Numeric5,Numeric18,Numeric4,Discrete10_C,Discrete8_B,Numeric6,Numeric2,Discrete9_B,Discrete7_C,Discrete1_B,Numeric19,Numeric11,Numeric16,Numeric9,Discrete5_C,Discrete4_C,Discrete3_B,Discrete6_B,Numeric14,Numeric20
null	5	2	/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	Numeric3,Numeric15,Numeric7,Numeric8,Numeric18,Numeric19,Numeric2,Numeric9,Numeric13,Numeric14,Numeric20,Numeric4,Numeric16,Numeric17,Numeric5,Numeric6,Numeric1,Numeric10,Numeric11,Numeric12,Discrete5_B,Discrete6_B,Discrete6_C,Discrete8_C,Discrete1_B,Discrete4_B,Discrete7_B,Discrete8_B,Discrete10_B,Discrete3_B,Discrete7_C,Discrete9_B,Discrete2_B,Discrete2_C,Discrete4_C,Discrete9_C,Discrete10_C,Discrete1_C,Discrete3_C,Discrete5_C
null	5	2	/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	Discrete8_C,Discrete4_C,Discrete5_B,Discrete6_C,Discrete4_B,Discrete6_B,Discrete7_C,Discrete8_B,Discrete10_C,Discrete1_B,Numeric18,Numeric2,Discrete3_B,Discrete9_C,Numeric17,Numeric8,Numeric11,Numeric20,Numeric5,Numeric9,Numeric1,Numeric12,Numeric16,Numeric19,Discrete1_C,Discrete7_B,Numeric6,Numeric7,Discrete3_C,Discrete5_C,Discrete9_B,Numeric3,Discrete10_B,Discrete2_B,Numeric10,Numeric15,Discrete2_C,Numeric13,Numeric14,Numeric4
null	5	3	/AlgorithmScripts/FeatureSelection/arff/weka/Correlation/default	Discrete2_C,Discrete6_B,Discrete5_B,Discrete3_B,Discrete8_C,Discrete7_C,Numeric18,Numeric1,Discrete6_C,Discrete10_C,Discrete1_C,Numeric11,Numeric8,Discrete2_B,Discrete10_B,Discrete5_C,Numeric16,Discrete7_B,Discrete8_B,Numeric14,Discrete4_C,Numeric6,Discrete4_B,Numeric19,Numeric2,Numeric15,Numeric20,Numeric17,Discrete3_C,Numeric3,Numeric5,Numeric12,Discrete1_B,Numeric13,Numeric4,Numeric7,Numeric10,Discrete9_B,Numeric9,Discrete9_C
null	5	3	/AlgorithmScripts/FeatureSelection/arff/weka/GainRatio/default	Discrete2_C,Discrete6_C,Numeric9,Discrete5_B,Discrete6_B,Discrete7_B,Discrete7_C,Discrete8_B,Discrete8_C,Discrete5_C,Discrete4_C,Numeric8,Discrete1_C,Discrete10_C,Discrete1_B,Discrete2_B,Discrete4_B,Discrete3_B,Discrete3_C,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	5	3	/AlgorithmScripts/FeatureSelection/arff/weka/OneR/default	Numeric1,Discrete6_B,Discrete5_B,Discrete3_B,Numeric17,Numeric20,Discrete7_C,Discrete2_C,Discrete8_C,Numeric19,Discrete6_C,Discrete1_C,Numeric11,Discrete7_B,Numeric3,Numeric14,Numeric8,Numeric15,Discrete4_B,Numeric9,Discrete2_B,Discrete10_C,Discrete10_B,Discrete4_C,Numeric13,Discrete5_C,Discrete9_C,Discrete1_B,Numeric7,Discrete3_C,Numeric18,Numeric10,Discrete8_B,Numeric6,Numeric16,Numeric12,Numeric5,Numeric4,Discrete9_B,Numeric2
null	5	3	/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	Discrete6_B,Discrete8_B,Discrete7_B,Discrete7_C,Discrete10_C,Discrete3_C,Numeric10,Discrete2_C,Numeric11,Discrete5_C,Numeric13,Numeric14,Numeric9,Numeric12,Discrete8_C,Numeric4,Numeric5,Numeric15,Numeric6,Discrete1_B,Numeric3,Numeric2,Numeric19,Numeric20,Numeric17,Numeric8,Discrete1_C,Discrete10_B,Discrete4_B,Discrete5_B,Numeric16,Numeric18,Numeric1,Discrete3_B,Discrete4_C,Numeric7,Discrete9_C,Discrete2_B,Discrete9_B,Discrete6_C
null	5	3	/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	Discrete2_C,Discrete6_C,Numeric9,Discrete5_B,Discrete6_B,Discrete7_B,Discrete7_C,Discrete8_B,Discrete8_C,Discrete5_C,Discrete4_C,Numeric8,Discrete1_C,Discrete10_C,Discrete1_B,Discrete2_B,Discrete4_B,Discrete3_B,Discrete3_C,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	5	3	/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	Discrete2_C,Discrete6_B,Discrete5_B,Discrete3_B,Discrete8_C,Discrete7_C,Numeric1,Discrete6_C,Discrete10_C,Numeric14,Numeric11,Discrete1_C,Numeric18,Discrete2_B,Discrete10_B,Discrete5_C,Numeric19,Discrete7_B,Numeric8,Discrete8_B,Numeric6,Discrete4_C,Discrete4_B,Numeric3,Numeric16,Numeric20,Numeric13,Discrete3_C,Numeric12,Numeric2,Discrete1_B,Numeric15,Numeric17,Discrete9_B,Numeric4,Numeric9,Numeric10,Discrete9_C,Numeric7,Numeric5
null	5	3	/AlgorithmScripts/FeatureSelection/tsv/mlr/randomForestSRC.rfsrc/default	Numeric3,Discrete2_C,Discrete7_C,Numeric5,Discrete6_B,Discrete3_B,Numeric6,Numeric17,Numeric11,Discrete5_B,Numeric14,Discrete5_C,Discrete10_B,Discrete4_C,Discrete4_B,Discrete1_B,Discrete6_C,Numeric16,Discrete3_C,Discrete1_C,Discrete7_B,Discrete8_C,Discrete8_B,Discrete10_C,Numeric2,Discrete9_C,Numeric10,Discrete9_B,Discrete2_B,Numeric8,Numeric13,Numeric4,Numeric12,Numeric9,Numeric15,Numeric1,Numeric7,Numeric18,Numeric19,Numeric20
null	5	3	/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	Numeric17,Numeric1,Discrete8_C,Numeric8,Numeric12,Discrete6_C,Discrete4_C,Discrete3_B,Discrete10_B,Numeric3,Numeric20,Numeric18,Numeric15,Numeric11,Discrete5_B,Numeric7,Numeric14,Discrete1_C,Discrete2_B,Discrete9_C,Discrete4_B,Numeric5,Numeric4,Discrete10_C,Discrete8_B,Discrete7_B,Numeric6,Numeric2,Numeric10,Discrete9_B,Discrete7_C,Discrete1_B,Numeric19,Numeric13,Numeric16,Numeric9,Discrete5_C,Discrete3_C,Discrete6_B,Discrete2_C
null	5	3	/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	Numeric3,Numeric1,Numeric11,Numeric14,Numeric17,Numeric18,Numeric5,Numeric8,Numeric10,Numeric13,Numeric16,Numeric6,Numeric2,Numeric4,Numeric7,Numeric9,Numeric12,Numeric15,Numeric19,Numeric20,Discrete2_C,Discrete3_B,Discrete5_B,Discrete6_B,Discrete4_B,Discrete7_B,Discrete7_C,Discrete8_C,Discrete10_B,Discrete3_C,Discrete8_B,Discrete9_B,Discrete10_C,Discrete1_B,Discrete2_B,Discrete5_C,Discrete1_C,Discrete4_C,Discrete6_C,Discrete9_C
null	5	3	/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	Discrete8_C,Discrete10_C,Discrete2_C,Discrete7_C,Discrete10_B,Discrete3_B,Discrete5_B,Discrete6_B,Discrete1_B,Discrete1_C,Discrete8_B,Numeric2,Discrete5_C,Numeric11,Numeric18,Numeric5,Discrete4_C,Numeric4,Numeric8,Numeric9,Discrete3_C,Discrete9_B,Numeric12,Numeric17,Numeric1,Numeric10,Numeric19,Numeric7,Discrete2_B,Discrete6_C,Numeric13,Numeric20,Discrete4_B,Numeric14,Numeric16,Numeric6,Discrete7_B,Discrete9_C,Numeric15,Numeric3
